Individual,Site,Comp.Species,DBH
BETPAP17_HF,HF,ACERUB,4.9
BETPAP17_HF,HF,QUERUB,5.2
BETPAP17_HF,HF,ACERUB,6
BETPAP17_HF,HF,ACERUB,6.2
BETPAP17_HF,HF,ACERUB,8.5
BETPAP17_HF,HF,ACERUB,8.6
BETPAP17_HF,HF,ACERUB,10
BETPAP17_HF,HF,QUERUB,13.7
BETPAP17_HF,HF,QUERUB,18
BETPAP201601_GR,GR,BETSPP,less.than.1
BETPAP201601_GR,GR,PRUSER,less.than.1
BETPAP201601_GR,GR,CORCOR,less.than.1
BETPAP201601_GR,GR,PRUSER,1
BETPAP201601_GR,GR,ACERUB,1
BETPAP201601_GR,GR,ACERUB,1.1
BETPAP201601_GR,GR,ACERUB,1.1
BETPAP201601_GR,GR,ABIBAL,1.2
BETPAP201601_GR,GR,DIELON,1.6
BETPAP201601_GR,GR,DIELON,1.7
BETPAP201601_GR,GR,ABIBAL,2.1
BETPAP201601_GR,GR,ABIBAL,2.4
BETPAP201601_GR,GR,ABIBAL,2.8
BETPAP201601_GR,GR,ACERUB,3.3
BETPAP201601_GR,GR,ABIBAL,3.8
BETPAP201601_GR,GR,BETPAP,4
BETPAP201601_GR,GR,SORAME,4.1
BETPAP201601_GR,GR,ABIBAL,4.3
BETPAP201601_GR,GR,BETPAP,5.6
BETPAP201601_GR,GR,PRUPEN,7.2
BETPAP201601_GR,GR,ABIBAL,9.8
BETPAP201601_GR,GR,ACERUB,15.5
BETPAP201601_GR,GR,POPTRE,25.2
BETPAP201601_GR,GR,ABIBAL,32
BETPAP201601_SH,SH,VIBLAN,less.than.1
BETPAP201601_SH,SH,VIBLAN,less.than.1
BETPAP201601_SH,SH,VIBLAN,less.than.1
BETPAP201601_SH,SH,PICRUB,less.than.1
BETPAP201601_SH,SH,ABIBAL,1.2
BETPAP201601_SH,SH,VIBLAN,1.2
BETPAP201601_SH,SH,ACEPEN,1.5
BETPAP201601_SH,SH,ABIBAL,2
BETPAP201601_SH,SH,ABIBAL,2.8
BETPAP201601_SH,SH,ACESAC,3.1
BETPAP201601_SH,SH,ABIBAL,3.4
BETPAP201601_SH,SH,ABIBAL,4.2
BETPAP201601_SH,SH,ABIBAL,5.1
BETPAP201601_SH,SH,ABIBAL,5.2
BETPAP201601_SH,SH,ABIBAL,5.3
BETPAP201601_SH,SH,ABIBAL,5.8
BETPAP201601_SH,SH,FAGGRA,7.5
BETPAP201601_SH,SH,ABIBAL,8.4
BETPAP201601_SH,SH,ACERUB,9.8
BETPAP201601_SH,SH,BETPAP,10
BETPAP201601_SH,SH,BETPAP,12.7
BETPAP201601_SH,SH,ACEPEN,14.3
BETPAP201601_SH,SH,BETPAP,20.7
BETPAP201601_SH,SH,ACESAC,22.2
BETPAP201601_SH,SH,ACERUB,24.7
BETPAP201601_SH,SH,BETPAP,27
BETPAP201602_GR,GR,ABIBAL,less.than.1
BETPAP201602_GR,GR,ABIBAL,less.than.1
BETPAP201602_GR,GR,PRUPEN,less.than.1
BETPAP201602_GR,GR,CORCOR,less.than.1
BETPAP201602_GR,GR,PRUPEN,1.1
BETPAP201602_GR,GR,ABIBAL,1.2
BETPAP201602_GR,GR,ABIBAL,2.5
BETPAP201602_GR,GR,PRUPEN,5.4
BETPAP201602_GR,GR,ABIBAL,6.2
BETPAP201602_GR,GR,ABIBAL,6.9
BETPAP201602_GR,GR,ACERUB,9.3
BETPAP201602_GR,GR,ACERUB,14.8
BETPAP201602_GR,GR,ABIBAL,17.1
BETPAP201602_GR,GR,ACERUB,22.6
BETPAP201602_GR,GR,ACERUB,27.6
BETPAP201602_GR,GR,ACERUB,28.5
BETPAP201602_SH,SH,ACEPEN,less.than.1
BETPAP201602_SH,SH,ACEPEN,less.than.1
BETPAP201602_SH,SH,ACEPEN,less.than.1
BETPAP201602_SH,SH,ABIBAL,1
BETPAP201602_SH,SH,ABIBAL,1
BETPAP201602_SH,SH,ABIBAL,1
BETPAP201602_SH,SH,ABIBAL,1.3
BETPAP201602_SH,SH,ABIBAL,1.4
BETPAP201602_SH,SH,ACEPEN,1.4
BETPAP201602_SH,SH,ABIBAL,1.5
BETPAP201602_SH,SH,ACEPEN,1.5
BETPAP201602_SH,SH,ABIBAL,2
BETPAP201602_SH,SH,ABIBAL,2.2
BETPAP201602_SH,SH,ABIBAL,2.3
BETPAP201602_SH,SH,ABIBAL,2.5
BETPAP201602_SH,SH,ABIBAL,2.9
BETPAP201602_SH,SH,ABIBAL,2.9
BETPAP201602_SH,SH,ABIBAL,3
BETPAP201602_SH,SH,ABIBAL,3.2
BETPAP201602_SH,SH,ABIBAL,3.4
BETPAP201602_SH,SH,ACEPEN,4
BETPAP201602_SH,SH,ACEPEN,4.9
BETPAP201602_SH,SH,ABIBAL,5.4
BETPAP201602_SH,SH,PINSTR,6.9
BETPAP201602_SH,SH,ABIBAL,9.7
BETPAP201602_SH,SH,ABIBAL,13
BETPAP201602_SH,SH,BETPAP,13.1
BETPAP201602_SH,SH,BETPAP,15.9
BETPAP201602_SH,SH,BETPAP,17.3
BETPAP201602_SH,SH,BETPAP,18.8
BETPAP201602_SH,SH,PINSTR,19.6
BETPAP201602_SH,SH,PINSTR,54.1
BETPAP201603_GR,GR,ABIBAL,less.than.1
BETPAP201603_GR,GR,ABIBAL,1
BETPAP201603_GR,GR,ABIBAL,2.8
BETPAP201603_GR,GR,PICRUB,5
BETPAP201603_GR,GR,PICRUB,5.9
BETPAP201603_GR,GR,PICRUB,6.4
BETPAP201603_GR,GR,ABIBAL,11.1
BETPAP201603_GR,GR,PICRUB,11.4
BETPAP201603_GR,GR,ACERUB,15.8
BETPAP201603_GR,GR,ABIBAL,21.1
BETPAP201603_GR,GR,PICRUB,21.3
BETPAP201603_GR,GR,BETPAP,25.4
BETPAP201603_SH,SH,ABIBAL,less.than.1
BETPAP201603_SH,SH,ABIBAL,less.than.1
BETPAP201603_SH,SH,ACERUB,less.than.1
BETPAP201603_SH,SH,ACESAC,less.than.1
BETPAP201603_SH,SH,ABIBAL,1
BETPAP201603_SH,SH,ACERUB,1
BETPAP201603_SH,SH,ABIBAL,1.2
BETPAP201603_SH,SH,ABIBAL,1.3
BETPAP201603_SH,SH,ABIBAL,1.4
BETPAP201603_SH,SH,ACERUB,1.5
BETPAP201603_SH,SH,ABIBAL,1.7
BETPAP201603_SH,SH,ACERUB,2
BETPAP201603_SH,SH,ABIBAL,2.2
BETPAP201603_SH,SH,ABIBAL,2.2
BETPAP201603_SH,SH,ABIBAL,2.4
BETPAP201603_SH,SH,ABIBAL,2.5
BETPAP201603_SH,SH,ACERUB,2.6
BETPAP201603_SH,SH,ACERUB,3.1
BETPAP201603_SH,SH,ABIBAL,3.2
BETPAP201603_SH,SH,ACERUB,3.7
BETPAP201603_SH,SH,ABIBAL,3.9
BETPAP201603_SH,SH,ABIBAL,4
BETPAP201603_SH,SH,ABIBAL,4
BETPAP201603_SH,SH,ABIBAL,4
BETPAP201603_SH,SH,ABIBAL,4.5
BETPAP201603_SH,SH,ABIBAL,4.8
BETPAP201603_SH,SH,ABIBAL,5
BETPAP201603_SH,SH,ABIBAL,5.1
BETPAP201603_SH,SH,ACEPEN,5.2
BETPAP201603_SH,SH,ABIBAL,5.9
BETPAP201603_SH,SH,ABIBAL,6.9
BETPAP201603_SH,SH,ABIBAL,7.2
BETPAP201603_SH,SH,ABIBAL,7.8
BETPAP201603_SH,SH,ABIBAL,11.7
BETPAP201603_SH,SH,BETPAP,15.5
BETPAP201603_SH,SH,PINSTR,16
BETPAP201603_SH,SH,ABIBAL,19.3
BETPAP201603_SH,SH,PINSTR,20.2
BETPAP201603_SH,SH,BETPAP,22.5
BETPAP201603_SH,SH,PINSTR,38.5
BETPAP201604_SH,SH,ACEPEN,less.than.1
BETPAP201604_SH,SH,ACEPEN,less.than.1
BETPAP201604_SH,SH,ACEPEN,less.than.1
BETPAP201604_SH,SH,ACEPEN,less.than.1
BETPAP201604_SH,SH,ACEPEN,less.than.1
BETPAP201604_SH,SH,ACEPEN,less.than.1
BETPAP201604_SH,SH,ACEPEN,less.than.1
BETPAP201604_SH,SH,ACEPEN,less.than.1
BETPAP201604_SH,SH,ACEPEN,less.than.1
BETPAP201604_SH,SH,ACEPEN,less.than.1
BETPAP201604_SH,SH,ACEPEN,less.than.1
BETPAP201604_SH,SH,ACEPEN,less.than.1
BETPAP201604_SH,SH,FAGGRA,less.than.1
BETPAP201604_SH,SH,FAGGRA,less.than.1
BETPAP201604_SH,SH,ACERUB,less.than.1
BETPAP201604_SH,SH,ACESPI,less.than.1
BETPAP201604_SH,SH,ACESPI,less.than.1
BETPAP201604_SH,SH,ACESPI,less.than.1
BETPAP201604_SH,SH,ACEPEN,1
BETPAP201604_SH,SH,ACEPEN,1.2
BETPAP201604_SH,SH,ACEPEN,1.2
BETPAP201604_SH,SH,ACESAC,1.2
BETPAP201604_SH,SH,ACESAC,1.3
BETPAP201604_SH,SH,ACESAC,1.4
BETPAP201604_SH,SH,ABIBAL,1.4
BETPAP201604_SH,SH,ACEPEN,1.5
BETPAP201604_SH,SH,ACESAC,1.5
BETPAP201604_SH,SH,ACERUB,1.5
BETPAP201604_SH,SH,ACESPI,1.5
BETPAP201604_SH,SH,ACESAC,1.7
BETPAP201604_SH,SH,FAGGRA,1.7
BETPAP201604_SH,SH,ACEPEN,1.9
BETPAP201604_SH,SH,ACEPEN,2
BETPAP201604_SH,SH,ABIBAL,2
BETPAP201604_SH,SH,ACESPI,2
BETPAP201604_SH,SH,ACEPEN,2.2
BETPAP201604_SH,SH,ACEPEN,2.6
BETPAP201604_SH,SH,ACEPEN,2.6
BETPAP201604_SH,SH,ACEPEN,2.6
BETPAP201604_SH,SH,ACESAC,3.1
BETPAP201604_SH,SH,ACESAC,3.4
BETPAP201604_SH,SH,ACESAC,3.5
BETPAP201604_SH,SH,ABIBAL,3.5
BETPAP201604_SH,SH,ACESPI,3.5
BETPAP201604_SH,SH,ACEPEN,3.6
BETPAP201604_SH,SH,ABIBAL,3.7
BETPAP201604_SH,SH,ACEPEN,4.9
BETPAP201604_SH,SH,ACEPEN,5.5
BETPAP201604_SH,SH,ACEPEN,7
BETPAP201604_SH,SH,ACERUB,7.2
BETPAP201604_SH,SH,ABIBAL,7.7
BETPAP201604_SH,SH,ACERUB,8.3
BETPAP201604_SH,SH,ACERUB,17.8
BETPAP201605_GR,GR,ABIBAL,less.than.1
BETPAP201605_GR,GR,ABIBAL,less.than.1
BETPAP201605_GR,GR,ABIBAL,less.than.1
BETPAP201605_GR,GR,ACERUB,less.than.1
BETPAP201605_GR,GR,ABIBAL,1
BETPAP201605_GR,GR,ABIBAL,1.1
BETPAP201605_GR,GR,ABIBAL,1.2
BETPAP201605_GR,GR,ABIBAL,1.2
BETPAP201605_GR,GR,ABIBAL,1.4
BETPAP201605_GR,GR,ABIBAL,1.4
BETPAP201605_GR,GR,ABIBAL,1.4
BETPAP201605_GR,GR,ABIBAL,1.5
BETPAP201605_GR,GR,ABIBAL,1.7
BETPAP201605_GR,GR,ABIBAL,2.1
BETPAP201605_GR,GR,ABIBAL,2.1
BETPAP201605_GR,GR,ABIBAL,2.2
BETPAP201605_GR,GR,ABIBAL,2.6
BETPAP201605_GR,GR,ABIBAL,3.2
BETPAP201605_GR,GR,ABIBAL,4
BETPAP201605_GR,GR,ABIBAL,4.2
BETPAP201605_GR,GR,ACERUB,4.2
BETPAP201605_GR,GR,ABIBAL,4.4
BETPAP201605_GR,GR,ABIBAL,4.6
BETPAP201605_GR,GR,ABIBAL,4.7
BETPAP201605_GR,GR,ABIBAL,5.2
BETPAP201605_GR,GR,ABIBAL,5.5
BETPAP201605_GR,GR,ABIBAL,5.7
BETPAP201605_GR,GR,ABIBAL,6.4
BETPAP201605_GR,GR,ABIBAL,7.2
BETPAP201605_GR,GR,ABIBAL,7.6
BETPAP201605_GR,GR,BETALL,11.7
BETPAP201605_GR,GR,ABIBAL,16.4
BETPAP201605_SH,SH,CORCOR,less.than.1
BETPAP201605_SH,SH,CORCOR,less.than.1
BETPAP201605_SH,SH,CORCOR,less.than.1
BETPAP201605_SH,SH,CORCOR,less.than.1
BETPAP201605_SH,SH,CORCOR,less.than.1
BETPAP201605_SH,SH,CORCOR,less.than.1
BETPAP201605_SH,SH,CORCOR,less.than.1
BETPAP201605_SH,SH,CORCOR,less.than.1
BETPAP201605_SH,SH,CORCOR,less.than.1
BETPAP201605_SH,SH,CORCOR,less.than.1
BETPAP201605_SH,SH,CORCOR,less.than.1
BETPAP201605_SH,SH,CORCOR,less.than.1
BETPAP201605_SH,SH,CORCOR,less.than.1
BETPAP201605_SH,SH,ACERUB,less.than.1
BETPAP201605_SH,SH,CORCOR,1
BETPAP201605_SH,SH,CORCOR,1.1
BETPAP201605_SH,SH,CORCOR,1.2
BETPAP201605_SH,SH,CORCOR,1.3
BETPAP201605_SH,SH,QUERUB,1.4
BETPAP201605_SH,SH,CORCOR,1.4
BETPAP201605_SH,SH,ACEPEN,1.5
BETPAP201605_SH,SH,CORCOR,1.5
BETPAP201605_SH,SH,ACERUB,1.5
BETPAP201605_SH,SH,CORCOR,1.8
BETPAP201605_SH,SH,CORCOR,1.9
BETPAP201605_SH,SH,ACERUB,2.5
BETPAP201605_SH,SH,ACERUB,2.7
BETPAP201605_SH,SH,QUERUB,4.2
BETPAP201605_SH,SH,ACEPEN,4.3
BETPAP201605_SH,SH,ACEPEN,5.1
BETPAP201605_SH,SH,QUERUB,6.6
BETPAP201605_SH,SH,ACEPEN,6.7
BETPAP201605_SH,SH,ACEPEN,8
BETPAP201605_SH,SH,ACEPEN,8.4
BETPAP201605_SH,SH,ACEPEN,8.9
BETPAP201605_SH,SH,ACEPEN,9.3
BETPAP201605_SH,SH,FAGGRA,15
BETPAP201606_SH,SH,ACERUB,0.4
BETPAP201606_SH,SH,ACEPEN,less.than.1
BETPAP201606_SH,SH,ACEPEN,less.than.1
BETPAP201606_SH,SH,ACEPEN,less.than.1
BETPAP201606_SH,SH,ACEPEN,less.than.1
BETPAP201606_SH,SH,ACEPEN,less.than.1
BETPAP201606_SH,SH,ACEPEN,less.than.1
BETPAP201606_SH,SH,ACEPEN,less.than.1
BETPAP201606_SH,SH,ACEPEN,less.than.1
BETPAP201606_SH,SH,ACEPEN,less.than.1
BETPAP201606_SH,SH,ACEPEN,less.than.1
BETPAP201606_SH,SH,ACEPEN,less.than.1
BETPAP201606_SH,SH,ACEPEN,less.than.1
BETPAP201606_SH,SH,ACEPEN,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,CORCOR,less.than.1
BETPAP201606_SH,SH,ACERUB,less.than.1
BETPAP201606_SH,SH,ACERUB,less.than.1
BETPAP201606_SH,SH,ACERUB,less.than.1
BETPAP201606_SH,SH,ACERUB,less.than.1
BETPAP201606_SH,SH,ACERUB,less.than.1
BETPAP201606_SH,SH,ACERUB,less.than.1
BETPAP201606_SH,SH,ACERUB,less.than.1
BETPAP201606_SH,SH,ACERUB,less.than.1
BETPAP201606_SH,SH,ACERUB,less.than.1
BETPAP201606_SH,SH,ACERUB,less.than.1
BETPAP201606_SH,SH,ACERUB,less.than.1
BETPAP201606_SH,SH,ACERUB,less.than.1
BETPAP201606_SH,SH,ACERUB,less.than.1
BETPAP201606_SH,SH,QUERUB,less.than.1
BETPAP201606_SH,SH,ACERUB,1
BETPAP201606_SH,SH,ACERUB,1.1
BETPAP201606_SH,SH,ACEPEN,1.2
BETPAP201606_SH,SH,FAGGRA,1.2
BETPAP201606_SH,SH,ACEPEN,1.3
BETPAP201606_SH,SH,ACEPEN,1.5
BETPAP201606_SH,SH,ACERUB,1.7
BETPAP201606_SH,SH,ACEPEN,1.9
BETPAP201606_SH,SH,QUERUB,1.9
BETPAP201606_SH,SH,ACEPEN,2.3
BETPAP201606_SH,SH,QUERUB,2.4
BETPAP201606_SH,SH,FAGGRA,2.4
BETPAP201606_SH,SH,QUERUB,2.6
BETPAP201606_SH,SH,FAGGRA,2.6
BETPAP201606_SH,SH,ACEPEN,3.2
BETPAP201606_SH,SH,ACERUB,3.7
BETPAP201606_SH,SH,ACEPEN,5
BETPAP201606_SH,SH,FAGGRA,5.3
BETPAP201606_SH,SH,FAGGRA,6
BETPAP201606_SH,SH,FAGGRA,6.4
BETPAP201606_SH,SH,FAGGRA,6.8
BETPAP201606_SH,SH,FAGGRA,7.7
BETPAP201606_SH,SH,ACESAC,12.3
BETPAP201606_SH,SH,ACESAC,16.6
BETPAP201606_SH,SH,ACESAC,17.6
BETPAP201606_SH,SH,ACESAC,22.4
BETPAP201606_SH,SH,ACESAC,25.6
BETPAP201606_SH,SH,BETPAP,34.2
CORALT01_GR,GR,ABIBAL,less.than.1
CORALT01_GR,GR,CORCOR,less.than.1
CORALT01_GR,GR,CORCOR,less.than.1
CORALT01_GR,GR,ABIBAL,1.3
CORALT01_GR,GR,ABIBAL,1.3
CORALT01_GR,GR,ABIBAL,1.4
CORALT01_GR,GR,ABIBAL,1.6
CORALT01_GR,GR,ABIBAL,1.7
CORALT01_GR,GR,ABIBAL,1.8
CORALT01_GR,GR,ABIBAL,2
CORALT01_GR,GR,ABIBAL,2.1
CORALT01_GR,GR,ABIBAL,2.4
CORALT01_GR,GR,ABIBAL,3.5
CORALT01_GR,GR,ABIBAL,3.6
CORALT01_GR,GR,ABIBAL,4
CORALT01_GR,GR,ABIBAL,4.3
CORALT01_GR,GR,ABIBAL,4.6
CORALT01_GR,GR,ABIBAL,8.8
CORALT01_GR,GR,ACERUB,17.3
CORALT01_GR,GR,PICRUB,31.2
CORALT01_GR,GR,ACERUB,32.6
CORALT01_SH,SH,ABIBAL,less.than.1
CORALT01_SH,SH,ABIBAL,less.than.1
CORALT01_SH,SH,ACESAC,less.than.1
CORALT01_SH,SH,ACESAC,less.than.1
CORALT01_SH,SH,ACESAC,less.than.1
CORALT01_SH,SH,ACESAC,less.than.1
CORALT01_SH,SH,ACESAC,less.than.1
CORALT01_SH,SH,ACESAC,less.than.1
CORALT01_SH,SH,ACESAC,less.than.1
CORALT01_SH,SH,ACESAC,less.than.1
CORALT01_SH,SH,ACESAC,less.than.1
CORALT01_SH,SH,ACESAC,less.than.1
CORALT01_SH,SH,ACESAC,less.than.1
CORALT01_SH,SH,ACESAC,less.than.1
CORALT01_SH,SH,ACESAC,less.than.1
CORALT01_SH,SH,ACESAC,less.than.1
CORALT01_SH,SH,ACESAC,less.than.1
CORALT01_SH,SH,ACESAC,less.than.1
CORALT01_SH,SH,ACERUB,less.than.1
CORALT01_SH,SH,ACERUB,less.than.1
CORALT01_SH,SH,ACERUB,less.than.1
CORALT01_SH,SH,ACERUB,less.than.1
CORALT01_SH,SH,ACERUB,less.than.1
CORALT01_SH,SH,ACERUB,less.than.1
CORALT01_SH,SH,ACERUB,less.than.1
CORALT01_SH,SH,ACERUB,less.than.1
CORALT01_SH,SH,ACERUB,less.than.1
CORALT01_SH,SH,ACERUB,less.than.1
CORALT01_SH,SH,ACERUB,less.than.1
CORALT01_SH,SH,ACERUB,less.than.1
CORALT01_SH,SH,ACERUB,less.than.1
CORALT01_SH,SH,ACERUB,less.than.1
CORALT01_SH,SH,ACERUB,less.than.1
CORALT01_SH,SH,ACEPEN,less.than.1
CORALT01_SH,SH,ACEPEN,less.than.1
CORALT01_SH,SH,ACEPEN,less.than.1
CORALT01_SH,SH,ACEPEN,less.than.1
CORALT01_SH,SH,ACEPEN,less.than.1
CORALT01_SH,SH,ACEPEN,less.than.1
CORALT01_SH,SH,ACESPI,less.than.1
CORALT01_SH,SH,CORCOR,less.than.1
CORALT01_SH,SH,CORCOR,less.than.1
CORALT01_SH,SH,CORCOR,less.than.1
CORALT01_SH,SH,CORCOR,less.than.1
CORALT01_SH,SH,CORCOR,less.than.1
CORALT01_SH,SH,CORCOR,less.than.1
CORALT01_SH,SH,CORCOR,less.than.1
CORALT01_SH,SH,CORCOR,less.than.1
CORALT01_SH,SH,CORCOR,less.than.1
CORALT01_SH,SH,CORCOR,less.than.1
CORALT01_SH,SH,CORCOR,less.than.1
CORALT01_SH,SH,CORCOR,less.than.1
CORALT01_SH,SH,CORCOR,less.than.1
CORALT01_SH,SH,CORCOR,less.than.1
CORALT01_SH,SH,CORCOR,less.than.1
CORALT01_SH,SH,CORCOR,less.than.1
CORALT01_SH,SH,CORCOR,less.than.1
CORALT01_SH,SH,CORCOR,less.than.1
CORALT01_SH,SH,AMELAE,less.than.1
CORALT01_SH,SH,CORALT,less.than.1
CORALT01_SH,SH,CORCOR,1
CORALT01_SH,SH,CORCOR,1.1
CORALT01_SH,SH,ACERUB,1.2
CORALT01_SH,SH,CORCOR,1.2
CORALT01_SH,SH,ACERUB,1.3
CORALT01_SH,SH,ACERUB,1.4
CORALT01_SH,SH,ACERUB,1.5
CORALT01_SH,SH,ACERUB,1.7
CORALT01_SH,SH,ACERUB,1.8
CORALT01_SH,SH,ACERUB,1.8
CORALT01_SH,SH,ACERUB,1.9
CORALT01_SH,SH,ACERUB,2
CORALT01_SH,SH,ACERUB,2
CORALT01_SH,SH,ABIBAL,2.1
CORALT01_SH,SH,ACEPEN,2.5
CORALT01_SH,SH,PRUPEN,3.2
CORALT01_SH,SH,ACERUB,3.6
CORALT01_SH,SH,ACERUB,3.7
CORALT01_SH,SH,QUERUB,3.7
CORALT01_SH,SH,ACERUB,4.2
CORALT01_SH,SH,ACEPEN,5.4
CORALT01_SH,SH,ABIBAL,6.6
CORALT01_SH,SH,ACERUB,6.9
CORALT01_SH,SH,ACERUB,8.6
CORALT01_SH,SH,ACEPEN,8.8
CORALT01_SH,SH,ACERUB,11.3
CORALT01_SH,SH,ACESAC,11.8
CORALT01_SH,SH,ACESAC,16.5
CORALT01_SH,SH,BETPAP,17.2
CORALT01_SH,SH,POPGRA,25.4
CORALT01_SH,SH,ABIBAL,26.4
CORALT01_SH,SH,BETPAP,27.4
CORALT01_SH,SH,POPGRA,31.5
CORALT02_SH,SH,ACERUB,less.than.1
CORALT02_SH,SH,ACERUB,less.than.1
CORALT02_SH,SH,ACESPI,less.than.1
CORALT02_SH,SH,ACESPI,less.than.1
CORALT02_SH,SH,ACESPI,less.than.1
CORALT02_SH,SH,ACESPI,less.than.1
CORALT02_SH,SH,ABIBAL,1
CORALT02_SH,SH,ACESPI,1
CORALT02_SH,SH,DIELON,1
CORALT02_SH,SH,ACESAC,1
CORALT02_SH,SH,ACESAC,1
CORALT02_SH,SH,ACESAC,1
CORALT02_SH,SH,ACESAC,1
CORALT02_SH,SH,ACESAC,1
CORALT02_SH,SH,ACESAC,1.1
CORALT02_SH,SH,ACESAC,1.1
CORALT02_SH,SH,ACESAC,1.1
CORALT02_SH,SH,ACESAC,1.3
CORALT02_SH,SH,ACESAC,1.4
CORALT02_SH,SH,ACESAC,1.7
CORALT02_SH,SH,ABIBAL,1.9
CORALT02_SH,SH,ACESAC,1.9
CORALT02_SH,SH,ACESAC,1.9
CORALT02_SH,SH,ABIBAL,2
CORALT02_SH,SH,ACESAC,2
CORALT02_SH,SH,ABIBAL,2.2
CORALT02_SH,SH,ACESAC,2.4
CORALT02_SH,SH,ABIBAL,2.5
CORALT02_SH,SH,ACESAC,2.5
CORALT02_SH,SH,ABIBAL,2.6
CORALT02_SH,SH,ABIBAL,2.9
CORALT02_SH,SH,ABIBAL,4.1
CORALT02_SH,SH,ABIBAL,4.1
CORALT02_SH,SH,ABIBAL,4.6
CORALT02_SH,SH,ABIBAL,5.5
CORALT02_SH,SH,ABIBAL,6.1
CORALT02_SH,SH,ABIBAL,7.3
CORALT02_SH,SH,ABIBAL,7.5
CORALT02_SH,SH,ABIBAL,8.7
CORALT02_SH,SH,ABIBAL,9.4
CORALT02_SH,SH,ABIBAL,10.6
CORALT02_SH,SH,ABIBAL,11.3
CORALT02_SH,SH,ABIBAL,11.7
CORALT02_SH,SH,ABIBAL,12.6
CORALT02_SH,SH,PICRUB,12.7
CORALT02_WM,WM,ACESPI,less.than.1
CORALT02_WM,WM,ACESAC,less.than.1
CORALT02_WM,WM,ACESAC,less.than.1
CORALT02_WM,WM,ACESAC,less.than.1
CORALT02_WM,WM,ACESAC,less.than.1
CORALT02_WM,WM,ACESAC,less.than.1
CORALT02_WM,WM,ACESAC,less.than.1
CORALT02_WM,WM,ACESAC,less.than.1
CORALT02_WM,WM,ACESAC,less.than.1
CORALT02_WM,WM,ACESAC,less.than.1
CORALT02_WM,WM,ACESAC,less.than.1
CORALT02_WM,WM,AROMEL,less.than.1
CORALT02_WM,WM,FAGGRA,less.than.1
CORALT02_WM,WM,PRUSER,less.than.1
CORALT02_WM,WM,ACESAC,1
CORALT02_WM,WM,ACESAC,1
CORALT02_WM,WM,ACESAC,1
CORALT02_WM,WM,ACESAC,1
CORALT02_WM,WM,ACESAC,1
CORALT02_WM,WM,ACESAC,1.1
CORALT02_WM,WM,ACESAC,1.1
CORALT02_WM,WM,ACESAC,1.1
CORALT02_WM,WM,ACESAC,1.2
CORALT02_WM,WM,ACESAC,1.2
CORALT02_WM,WM,ACESAC,1.4
CORALT02_WM,WM,ACESAC,1.5
CORALT02_WM,WM,ACESAC,1.8
CORALT02_WM,WM,ACESAC,1.8
CORALT02_WM,WM,ACESAC,2.1
CORALT02_WM,WM,ACESAC,2.2
CORALT02_WM,WM,ACESAC,2.2
CORALT02_WM,WM,ACESAC,2.4
CORALT02_WM,WM,ACESAC,3.2
CORALT02_WM,WM,ACESAC,3.3
CORALT02_WM,WM,ACESAC,3.7
CORALT02_WM,WM,ACESAC,4.3
CORALT02_WM,WM,ACESAC,4.9
CORALT02_WM,WM,ACESAC,5.8
CORALT02_WM,WM,ABIBAL,6.5
CORALT02_WM,WM,ACESAC,7.3
CORALT02_WM,WM,ACESAC,8
CORALT02_WM,WM,ACESAC,8
CORALT02_WM,WM,ACERUB,8.8
CORALT02_WM,WM,ACESAC,9.1
CORALT02_WM,WM,ACESAC,15.2
CORALT02_WM,WM,ACESPI,18.6
CORALT02_WM,WM,PRUSER,27.7
CORALT02_WM,WM,PRUSER,34.7
CORALT03_SH,SH,ACESAC,less.than.1
CORALT03_SH,SH,CORALT,less.than.1
CORALT03_SH,SH,VIBLAN,less.than.1
CORALT03_SH,SH,VIBLAN,less.than.1
CORALT03_SH,SH,VIBLAN,less.than.1
CORALT03_SH,SH,VIBLAN,less.than.1
CORALT03_SH,SH,ACESAC,1.1
CORALT03_SH,SH,CORALT,1.1
CORALT03_SH,SH,CORALT,1.1
CORALT03_SH,SH,BETALL,1.2
CORALT03_SH,SH,VIBLAN,1.2
CORALT03_SH,SH,CORALT,1.5
CORALT03_SH,SH,BETALL,1.6
CORALT03_SH,SH,CORALT,1.7
CORALT03_SH,SH,ACESAC,5.4
CORALT03_SH,SH,ACEPEN,6
